Id,GP,MIN,PTS,FGM,FGA,FG%,3P Made,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,TARGET_5Yrs,PTS_per_MIN
3827,0.6717557251908397,0.20451339915373767,0.20059880239520955,0.1875,0.2775800711743772,0.16339869281045755,0.5,0.5897435897435896,0.5232172470978441,0.22222222222222224,0.17117117117117117,0.615806805708013,0.07272727272727274,0.08333333333333334,0.08333333333333336,0.2578125,0.16666666666666666,0.4809782608695652,0.24999999999999994,1,0.9808110134352986
3828,0.5114503816793893,0.2411847672778562,0.25748502994011974,0.25,0.23843416370106763,0.4989106753812636,0.5357142857142858,0.5641025641025641,0.7122719734660032,0.20987654320987656,0.1801801801801802,0.5098792535675082,0.16363636363636364,0.15740740740740738,0.15384615384615385,0.109375,0.25,0.4891304347826087,0.15384615384615385,1,1.0675398676601353
3829,0.7938931297709924,0.5514809590973202,0.4311377245508981,0.421875,0.4056939501779359,0.5708061002178648,0.6071428571428572,0.6538461538461537,0.5920398009950248,0.4074074074074074,0.39639639639639646,0.504939626783754,0.34545454545454546,0.23148148148148148,0.3012820512820513,0.453125,0.4444444444444445,0.5,0.5,1,0.7817675293473241
3830,0.3282442748091603,0.16643159379407618,0.11077844311377244,0.125,0.09608540925266905,0.673202614379085,0.32142857142857145,0.3333333333333333,0.06882255389718073,0.1234567901234568,0.13513513513513514,0.4357848518111964,0.29090909090909095,0.2777777777777778,0.31410256410256415,0.03125,0.11111111111111112,0.5054347826086957,0.11538461538461535,1,0.6655694684757046
3831,0.46564885496183206,0.18758815232722148,0.16167664670658682,0.15625,0.14590747330960857,0.5381263616557734,0.4285714285714286,0.43589743589743585,0.4966832504145937,0.1851851851851852,0.19819819819819823,0.4549945115257958,0.16363636363636364,0.1851851851851852,0.16025641025641024,0.109375,0.1388888888888889,0.49184782608695654,0.1923076923076923,1,0.8618243021102862
3832,0.7633587786259541,0.28490832157968976,0.2455089820359281,0.2578125,0.3096085409252669,0.31590413943355106,0.6785714285714286,0.6794871794871795,0.5588723051409619,0.1358024691358025,0.13513513513513514,0.4879253567508232,0.16363636363636364,0.1851851851851852,0.17307692307692313,0.2109375,0.1388888888888889,0.49184782608695654,0.23076923076923078,1,0.8616819749419339
3833,0.5038167938931297,0.13540197461212977,0.0748502994011976,0.0703125,0.0818505338078292,0.4270152505446622,0.46428571428571436,0.4871794871794871,0.4626865671641791,0.11111111111111112,0.13513513513513514,0.3754116355653128,0.03636363636363637,0.046296296296296294,0.04487179487179488,0.1953125,0.11111111111111112,0.4891304347826087,0.17307692307692307,0,0.5527598250863461
3834,0.4198473282442748,0.13258110014104374,0.10778443113772454,0.109375,0.08896797153024912,0.6840958605664489,0.3571428571428572,0.34615384615384615,0.43449419568822556,0.09876543209876544,0.0900900900900901,0.5192096597145992,0.07272727272727274,0.10185185185185185,0.08974358974358976,0.015625,0.08333333333333333,0.49184782608695654,0.07692307692307691,1,0.8129084910153764
3835,0.5038167938931297,0.42313117066290556,0.3862275449101796,0.3359375,0.3274021352313167,0.5533769063180829,0.6785714285714286,0.7435897435897436,0.6401326699834162,0.3703703703703704,0.30630630630630634,0.5691547749725576,0.2363636363636364,0.35185185185185186,0.31410256410256415,0.171875,0.22222222222222224,0.4945652173913043,0.2884615384615385,1,0.9127628595088112
3836,0.5954198473282443,0.22284908321579694,0.19760479041916168,0.1875,0.16014234875444838,0.6296296296296298,0.5,0.5128205128205128,0.4104477611940298,0.2592592592592593,0.26126126126126126,0.44346871569703616,0.34545454545454546,0.39814814814814814,0.3846153846153847,0.0234375,0.16666666666666666,0.5,0.11538461538461535,1,0.886680442043364
3837,0.8244274809160305,0.1297602256699577,0.10778443113772454,0.1015625,0.099644128113879,0.5620915032679739,0.5357142857142858,0.5384615384615384,0.22470978441127692,0.1234567901234568,0.13513513513513514,0.4440175631174533,0.2,0.19444444444444442,0.21153846153846156,0.03125,0.11111111111111112,0.529891304347826,0.17307692307692307,1,0.8305790529474053
3838,0.6030534351145038,0.18053596614950634,0.1497005988023952,0.1484375,0.13523131672597866,0.5381263616557734,0.3928571428571429,0.3846153846153846,0.3167495854063018,0.19753086419753088,0.22522522522522526,0.4110867178924259,0.21818181818181817,0.14814814814814814,0.16666666666666669,0.0546875,0.11111111111111112,0.49728260869565216,0.1923076923076923,1,0.8291550456376924
3839,0.46564885496183206,0.18194640338504942,0.16167664670658682,0.15625,0.14590747330960857,0.6122004357298474,0.4285714285714286,0.4615384615384615,0.41459369817578773,0.23456790123456792,0.2702702702702703,0.41931942919868276,0.16363636363636364,0.16666666666666666,0.17307692307692313,0.078125,0.1388888888888889,0.5,0.15384615384615385,1,0.8885460676228727
3840,0.4198473282442748,0.14527503526093088,0.14371257485029937,0.15625,0.12811387900355875,0.5729847494553377,0.21428571428571433,0.1923076923076923,0.4013266998341625,0.1728395061728395,0.1801801801801802,0.47914379802414925,0.29090909090909095,0.10185185185185185,0.14743589743589747,0.03125,0.02777777777777778,0.49728260869565216,0.13461538461538464,1,0.9891767214165768
3841,0.45038167938931295,0.17348377997179126,0.19461077844311375,0.2109375,0.16725978647686834,0.6514161220043573,0.5357142857142858,0.5,0.521558872305141,0.1234567901234568,0.10810810810810811,0.49231613611416025,0.2,0.1111111111111111,0.13461538461538464,0.03125,0.11111111111111112,0.4891304347826087,0.09615384615384613,1,1.1217161703131717
3842,0.7557251908396946,0.534555712270804,0.5209580838323353,0.5546875,0.4804270462633452,0.7298474945533768,0.28571428571428575,0.3205128205128205,0.2835820895522388,0.5185185185185186,0.5225225225225225,0.4774972557628979,0.6909090909090909,0.6759259259259259,0.7435897435897436,0.1171875,0.25,0.5461956521739131,0.519230769230769,1,0.974544516930081
3843,0.8702290076335878,0.5937940761636108,0.5748502994011976,0.5625,0.494661921708185,0.681917211328976,0.5357142857142858,0.5512820512820512,0.4975124378109453,0.5679012345679012,0.5765765765765767,0.4648737650933041,0.4727272727272728,0.5370370370370371,0.576923076923077,0.2734375,0.4722222222222222,0.5,0.4615384615384615,0,0.9680807567289402
3844,0.564885496183206,0.19605077574047958,0.18562874251497005,0.2109375,0.25622775800711745,0.3660130718954248,0.3571428571428572,0.3846153846153846,0.7048092868988391,0.09876543209876544,0.09909909909909911,0.5076838638858396,0.09090909090909091,0.09259259259259259,0.08974358974358976,0.1640625,0.19444444444444445,0.4891304347826087,0.1923076923076923,1,0.9467918394890055
3845,0.5114503816793893,0.09026798307475319,0.0688622754491018,0.0859375,0.08540925266903916,0.4596949891067537,0.32142857142857145,0.3076923076923077,0.5091210613598673,0.0617283950617284,0.07207207207207209,0.44950603732162453,0.21818181818181817,0.05555555555555555,0.08974358974358976,0.03125,0.08333333333333333,0.483695652173913,0.15384615384615385,1,0.7627803934441195
3846,0.648854961832061,0.25246826516220033,0.2335329341317365,0.28125,0.2775800711743772,0.522875816993464,0.5,0.5,0.46019900497512434,0.1358024691358025,0.17117117117117117,0.39297475301866075,0.4,0.2222222222222222,0.2884615384615385,0.109375,0.11111111111111112,0.5081521739130435,0.2692307692307692,1,0.9249625268999185
3847,0.34351145038167935,0.21579689703808186,0.13473053892215567,0.1484375,0.14590747330960857,0.5119825708061001,0.4285714285714286,0.4615384615384615,0.291044776119403,0.07407407407407407,0.0900900900900901,0.40504939626783754,0.2727272727272727,0.24074074074074073,0.2692307692307693,0.0390625,0.08333333333333333,0.5,0.13461538461538464,1,0.6243106257089678
3848,0.4198473282442748,0.14668547249647396,0.16766467065868262,0.171875,0.1814946619217082,0.4575163398692809,0.5714285714285715,0.6282051282051282,0.4361525704809287,0.1234567901234568,0.12612612612612614,0.4703622392974753,0.07272727272727274,0.06481481481481481,0.06410256410256411,0.234375,0.11111111111111112,0.48641304347826086,0.30769230769230765,0,1.1429437310187789
3849,0.46564885496183206,0.03526093088857547,0.00898203592814371,0.0078125,0.010676156583629894,0.4444444444444445,0.1428571428571429,0.1923076923076923,0.2761194029850746,0.02469135802469136,0.02702702702702703,0.3946212952799122,0.09090909090909091,0.027777777777777776,0.03846153846153847,0.03125,0.05555555555555556,0.48641304347826086,0.03846153846153845,1,0.25465831782322085
3850,0.6641221374045801,0.22849083215796906,0.19760479041916168,0.2109375,0.1779359430604982,0.6623093681917211,0.4285714285714286,0.4230769230769231,0.3756218905472637,0.19753086419753088,0.22522522522522526,0.42864983534577383,0.2363636363636364,0.21296296296296294,0.2435897435897436,0.03125,0.1388888888888889,0.4945652173913043,0.2692307692307692,1,0.8647880559251176
3851,0.5038167938931297,0.16643159379407618,0.278443113772455,0.3125,0.24199288256227758,0.7320261437908495,0.25,0.2564102564102564,0.41210613598673296,0.23456790123456792,0.30630630630630634,0.3430296377607025,0.43636363636363634,0.19444444444444442,0.29487179487179493,0.0625,0.1388888888888889,0.483695652173913,0.2884615384615385,1,1.6729178531956899
3852,0.6412213740458015,0.2976022566995769,0.18862275449101792,0.1875,0.20996441281138795,0.3965141612200435,0.4285714285714286,0.4871794871794871,0.5174129353233831,0.20987654320987656,0.21621621621621623,0.49560922063666296,0.2363636363636364,0.2592592592592593,0.2435897435897436,0.15625,0.2777777777777778,0.49728260869565216,0.36538461538461536,1,0.6337869165160833
3853,0.549618320610687,0.13258110014104374,0.13473053892215567,0.15625,0.14946619217081852,0.5098039215686274,0.3571428571428572,0.358974358974359,0.10613598673300165,0.1358024691358025,0.14414414414414417,0.40834248079034025,0.3090909090909091,0.09259259259259259,0.14102564102564102,0.09375,0.1388888888888889,0.4945652173913043,0.1923076923076923,1,1.0161356137692206
3854,0.549618320610687,0.11142454160789848,0.08083832335329341,0.0625,0.07117437722419928,0.44880174291938985,0.4285714285714286,0.4230769230769231,0.22968490878938638,0.14814814814814814,0.16216216216216217,0.4698133918770581,0.21818181818181817,0.2037037037037037,0.21153846153846156,0.0234375,0.02777777777777778,0.4945652173913043,0.057692307692307696,1,0.7254332650080519
3855,0.48854961832061067,0.11142454160789848,0.09880239520958083,0.1015625,0.11387900355871887,0.4335511982570806,0.28571428571428575,0.3205128205128205,0.44941956882255385,0.09876543209876544,0.09909909909909911,0.5093304061470911,0.16363636363636364,0.046296296296296294,0.08333333333333336,0.0390625,0.1388888888888889,0.49184782608695654,0.057692307692307696,1,0.8866406572320634
3856,0.5190839694656488,0.3906911142454162,0.2994011976047904,0.34375,0.27402135231316727,0.7450980392156863,0.46428571428571436,0.4487179487179487,0.32421227197346597,0.1234567901234568,0.15315315315315317,0.39023051591657515,0.38181818181818183,0.4629629629629629,0.43589743589743596,0.109375,0.19444444444444445,0.5135869565217391,0.3269230769230769,1,0.7663177469637918
3857,0.4427480916030534,0.3074753173483781,0.2335329341317365,0.25,0.23487544483985767,0.579520697167756,0.46428571428571436,0.5,0.46434494195688225,0.20987654320987656,0.23423423423423426,0.4725576289791438,0.09090909090909091,0.16666666666666666,0.14102564102564102,0.296875,0.2777777777777778,0.49728260869565216,0.30769230769230765,1,0.7594929609830632
3858,0.5954198473282443,0.2200282087447109,0.2275449101796407,0.203125,0.2206405693950178,0.45315904139433544,0.3928571428571429,0.43589743589743585,0.3275290215588723,0.271604938271605,0.2972972972972973,0.4774972557628979,0.3090909090909091,0.21296296296296294,0.2435897435897436,0.0390625,0.11111111111111112,0.5,0.17307692307692307,1,1.034115445120893
3859,0.47328244274809156,0.23977433004231313,0.2395209580838323,0.2109375,0.20284697508896798,0.5359477124183005,0.6428571428571429,0.6025641025641025,0.6417910447761195,0.2592592592592593,0.2702702702702703,0.4813391877058178,0.14545454545454548,0.2962962962962963,0.23717948717948723,0.0390625,0.05555555555555556,0.5027173913043478,0.13461538461538464,1,0.9989016298169511
3860,0.5190839694656488,0.23836389280677017,0.34730538922155685,0.375,0.2846975088967972,0.7908496732026145,0.4285714285714286,0.4230769230769231,0.5555555555555556,0.33333333333333337,0.36936936936936937,0.43907793633369924,0.38181818181818183,0.3055555555555556,0.3525641025641026,0.0390625,0.11111111111111112,0.5,0.23076923076923078,1,1.456977461466757
3861,0.5572519083969466,0.11001410437235544,0.16167664670658682,0.171875,0.16725978647686834,0.48148148148148134,0.28571428571428575,0.3076923076923077,0.4867330016583748,0.19753086419753088,0.18918918918918923,0.5197585071350165,0.10909090909090909,0.046296296296296294,0.057692307692307696,0.09375,0.1388888888888889,0.49184782608695654,0.23076923076923078,1,1.4694656923488627
3862,0.5572519083969466,0.3695345557122709,0.32035928143712566,0.3125,0.35587188612099646,0.4095860566448802,0.6071428571428572,0.641025641025641,0.6393034825870647,0.2469135802469136,0.2702702702702703,0.4571899012074643,0.21818181818181817,0.24999999999999997,0.2435897435897436,0.2421875,0.3333333333333333,0.4891304347826087,0.40384615384615385,0,0.8669029931171788
3863,0.4351145038167939,0.17348377997179126,0.17365269461077842,0.1875,0.2135231316725979,0.34858387799564255,0.6071428571428572,0.641025641025641,0.49004975124378114,0.07407407407407407,0.0900900900900901,0.41931942919868276,0.05454545454545454,0.08333333333333334,0.07051282051282051,0.2109375,0.19444444444444445,0.46739130434782605,0.3269230769230769,1,1.0009159673563686
3864,0.732824427480916,0.4104372355430184,0.3922155688622754,0.34375,0.3167259786476868,0.6209150326797386,0.5714285714285715,0.5769230769230769,0.6285240464344941,0.4938271604938272,0.40540540540540543,0.5762897914379803,0.2545454545454545,0.38888888888888895,0.3653846153846155,0.34375,0.2777777777777778,0.49728260869565216,0.38461538461538464,1,0.955580973382309
3865,0.38167938931297707,0.14809590973201697,0.0688622754491018,0.0625,0.09252669039145908,0.281045751633987,0.5,0.5256410256410255,0.32421227197346597,0.09876543209876544,0.08108108108108109,0.5032930845225028,0.12727272727272726,0.13888888888888887,0.14102564102564102,0.0703125,0.08333333333333333,0.483695652173913,0.17307692307692307,1,0.4649529216876037
3866,0.21374045801526717,0.19181946403385053,0.10479041916167664,0.1171875,0.12455516014234876,0.3703703703703703,0.3571428571428572,0.34615384615384615,0.3673300165837479,0.09876543209876544,0.09909909909909911,0.4527991218441273,0.10909090909090909,0.14814814814814814,0.1282051282051282,0.1015625,0.1388888888888889,0.4945652173913043,0.13461538461538464,1,0.5462686333898381
3867,0.5801526717557252,0.1128349788434415,0.09880239520958083,0.09375,0.07473309608540925,0.6514161220043573,0.32142857142857145,0.3205128205128205,0.39054726368159204,0.1728395061728395,0.1801801801801802,0.46158068057080126,0.2,0.1111111111111111,0.13461538461538464,0.0234375,0.1388888888888889,0.49184782608695654,0.09615384615384613,0,0.8755586311612232
3868,0.42748091603053434,0.12552891396332866,0.11377245508982034,0.1171875,0.1387900355871886,0.3943355119825707,0.5714285714285715,0.6025641025641025,0.35323383084577115,0.04938271604938272,0.08108108108108109,0.358397365532382,0.03636363636363637,0.046296296296296294,0.04487179487179488,0.1328125,0.11111111111111112,0.483695652173913,0.13461538461538464,1,0.906272417834159
3869,0.5877862595419847,0.1297602256699577,0.19760479041916168,0.1796875,0.18505338078291816,0.429193899782135,0.5,0.47435897435897434,0.2860696517412935,0.308641975308642,0.36936936936936937,0.4352360043907793,0.2363636363636364,0.1111111111111111,0.14102564102564102,0.0390625,0.05555555555555556,0.49184782608695654,0.24999999999999994,1,1.5227282637369097
3870,0.5343511450381679,0.17771509167842037,0.12275449101796407,0.15625,0.14234875444839856,0.5969498910675382,0.5,0.4871794871794871,0.2960199004975124,0.04938271604938272,0.05405405405405406,0.3968166849615806,0.2363636363636364,0.2222222222222222,0.23717948717948723,0.0625,0.1388888888888889,0.5,0.13461538461538464,1,0.6906987069674928
3871,0.4580152671755725,0.1128349788434415,0.11676646706586827,0.1171875,0.099644128113879,0.607843137254902,0.3571428571428572,0.34615384615384615,0.2122719734660033,0.1358024691358025,0.15315315315315317,0.40450054884742037,0.3090909090909091,0.1851851851851852,0.23076923076923078,0.0859375,0.1388888888888889,0.49728260869565216,0.11538461538461535,1,1.034751109554173
3872,0.5038167938931297,0.2708039492242596,0.1646706586826347,0.1875,0.17437722419928825,0.5555555555555556,0.6428571428571429,0.6153846153846153,0.5646766169154229,0.08641975308641975,0.07207207207207209,0.491218441273326,0.2,0.2222222222222222,0.21153846153846156,0.078125,0.22222222222222224,0.5,0.17307692307692307,1,0.6080582597548245
3873,0.6793893129770993,0.4682651622002822,0.3143712574850299,0.296875,0.28113879003558717,0.522875816993464,0.5714285714285715,0.5769230769230769,0.5671641791044776,0.2839506172839506,0.2972972972972973,0.4571899012074643,0.32727272727272727,0.4537037037037036,0.41025641025641035,0.203125,0.22222222222222224,0.49184782608695654,0.36538461538461536,1,0.6713387402566799
3874,0.4198473282442748,0.10719322990126941,0.12275449101796407,0.1171875,0.11743772241992882,0.4923747276688452,0.25,0.23076923076923075,0.5140961857379768,0.14814814814814814,0.12612612612612614,0.5450054884742042,0.16363636363636364,0.16666666666666666,0.17307692307692313,0.015625,0.08333333333333333,0.4945652173913043,0.09615384615384613,1,1.1450633635853775
3875,0.41221374045801523,0.14104372355430184,0.08383233532934131,0.078125,0.10676156583629894,0.3137254901960785,0.6071428571428572,0.6538461538461537,0.4809286898839138,0.04938271604938272,0.02702702702702703,0.5823271130625685,0.018181818181818184,0.037037037037037035,0.03205128205128206,0.1796875,0.16666666666666666,0.4809782608695652,0.13461538461538464,1,0.5943291195504538
3876,0.5190839694656488,0.07475317348377998,0.056886227544910184,0.0546875,0.05338078291814946,0.5054466230936818,0.5357142857142858,0.5256410256410255,0.7437810945273633,0.0617283950617284,0.05405405405405406,0.49999999999999994,0.03636363636363637,0.05555555555555555,0.04487179487179488,0.0703125,0.08333333333333333,0.48641304347826086,0.07692307692307691,1,0.7608856726400434
3877,0.564885496183206,0.059238363892806775,0.020958083832335325,0.0234375,0.02846975088967972,0.35729847494553374,0.25,0.2948717948717948,0.43034825870646765,0.02469135802469136,0.03603603603603604,0.38693743139407244,0.10909090909090909,0.09259259259259259,0.08974358974358976,0.0234375,0.08333333333333333,0.4945652173913043,0.057692307692307696,0,0.35373270172072724
